Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,types_de_sols
Sédhiou,Mais,1998,80054,537.0,41275.6,9.01,Argileux
Sédhiou,Mais,1998,80054,537.0,41275.6,10.6,Limoneux
Sédhiou,Mais,1998,80054,537.0,41275.6,7.0,Sableux
Sédhiou,Mais,1998,80054,537.0,41275.6,6.68,Argileux
Sédhiou,Mais,1998,80054,537.0,41275.6,8.54,Limoneux
Sédhiou,Mais,1998,80054,537.0,41275.6,8.72,Sableux
Sédhiou,Pattate,1998,112271,537.0,41275.6,9.01,Limoneux
Sédhiou,Pattate,1998,112271,537.0,41275.6,10.6,Limoneux
Sédhiou,Pattate,1998,112271,537.0,41275.6,7.0,Argileux
Sédhiou,Pattate,1998,112271,537.0,41275.6,6.68,Argileux
Sédhiou,Pattate,1998,112271,537.0,41275.6,8.54,Limoneux
Sédhiou,Pattate,1998,112271,537.0,41275.6,8.72,Sableux
Sédhiou,Mil,1998,27922,537.0,41275.6,9.01,Limoneux
Sédhiou,Mil,1998,27922,537.0,41275.6,10.6,Argileux
Sédhiou,Mil,1998,27922,537.0,41275.6,7.0,Limoneux
Sédhiou,Mil,1998,27922,537.0,41275.6,6.68,Argileux
Sédhiou,Mil,1998,27922,537.0,41275.6,8.54,Limoneux
Sédhiou,Mil,1998,27922,537.0,41275.6,8.72,Argileux
Sédhiou,Arachide,1998,22550,537.0,41275.6,9.01,Argileux
Sédhiou,Arachide,1998,22550,537.0,41275.6,10.6,Sableux
Sédhiou,Arachide,1998,22550,537.0,41275.6,7.0,Limoneux
Sédhiou,Arachide,1998,22550,537.0,41275.6,6.68,Sableux
Sédhiou,Arachide,1998,22550,537.0,41275.6,8.54,Limoneux
Sédhiou,Arachide,1998,22550,537.0,41275.6,8.72,Sableux
Sédhiou,Mais,1999,79747,537.0,44293.0,8.29,Sableux
Sédhiou,Mais,1999,79747,537.0,44293.0,9.53,Limoneux
Sédhiou,Mais,1999,79747,537.0,44293.0,6.71,Limoneux
Sédhiou,Mais,1999,79747,537.0,44293.0,6.02,Argileux
Sédhiou,Mais,1999,79747,537.0,44293.0,7.75,Limoneux
Sédhiou,Mais,1999,79747,537.0,44293.0,7.69,Argileux
Sédhiou,Pattate,1999,110517,537.0,44293.0,8.29,Sableux
Sédhiou,Pattate,1999,110517,537.0,44293.0,9.53,Limoneux
Sédhiou,Pattate,1999,110517,537.0,44293.0,6.71,Limoneux
Sédhiou,Pattate,1999,110517,537.0,44293.0,6.02,Limoneux
Sédhiou,Pattate,1999,110517,537.0,44293.0,7.75,Argileux
Sédhiou,Pattate,1999,110517,537.0,44293.0,7.69,Limoneux
Sédhiou,Mil,1999,27698,537.0,44293.0,8.29,Limoneux
Sédhiou,Mil,1999,27698,537.0,44293.0,9.53,Sableux
Sédhiou,Mil,1999,27698,537.0,44293.0,6.71,Argileux
Sédhiou,Mil,1999,27698,537.0,44293.0,6.02,Sableux
Sédhiou,Mil,1999,27698,537.0,44293.0,7.75,Limoneux
Sédhiou,Mil,1999,27698,537.0,44293.0,7.69,Limoneux
Sédhiou,Arachide,1999,25971,537.0,44293.0,8.29,Limoneux
Sédhiou,Arachide,1999,25971,537.0,44293.0,9.53,Argileux
Sédhiou,Arachide,1999,25971,537.0,44293.0,6.71,Limoneux
Sédhiou,Arachide,1999,25971,537.0,44293.0,6.02,Limoneux
Sédhiou,Arachide,1999,25971,537.0,44293.0,7.75,Argileux
Sédhiou,Arachide,1999,25971,537.0,44293.0,7.69,Argileux
Sédhiou,Mais,2000,62844,537.0,39667.0,6.93,Sableux
Sédhiou,Mais,2000,62844,537.0,39667.0,8.67,Argileux
Sédhiou,Mais,2000,62844,537.0,39667.0,5.14,Argileux
Sédhiou,Mais,2000,62844,537.0,39667.0,4.61,Argileux
Sédhiou,Mais,2000,62844,537.0,39667.0,6.67,Argileux
Sédhiou,Mais,2000,62844,537.0,39667.0,7.63,Limoneux
Sédhiou,Pattate,2000,116314,537.0,39667.0,6.93,Argileux
Sédhiou,Pattate,2000,116314,537.0,39667.0,8.67,Sableux
Sédhiou,Pattate,2000,116314,537.0,39667.0,5.14,Sableux
Sédhiou,Pattate,2000,116314,537.0,39667.0,4.61,Argileux
Sédhiou,Pattate,2000,116314,537.0,39667.0,6.67,Limoneux
Sédhiou,Pattate,2000,116314,537.0,39667.0,7.63,Sableux
Sédhiou,Mil,2000,25483,537.0,39667.0,6.93,Limoneux
Sédhiou,Mil,2000,25483,537.0,39667.0,8.67,Sableux
Sédhiou,Mil,2000,25483,537.0,39667.0,5.14,Sableux
Sédhiou,Mil,2000,25483,537.0,39667.0,4.61,Argileux
Sédhiou,Mil,2000,25483,537.0,39667.0,6.67,Limoneux
Sédhiou,Mil,2000,25483,537.0,39667.0,7.63,Limoneux
Sédhiou,Arachide,2000,24446,537.0,39667.0,6.93,Limoneux
Sédhiou,Arachide,2000,24446,537.0,39667.0,8.67,Sableux
Sédhiou,Arachide,2000,24446,537.0,39667.0,5.14,Sableux
Sédhiou,Arachide,2000,24446,537.0,39667.0,4.61,Limoneux
Sédhiou,Arachide,2000,24446,537.0,39667.0,6.67,Argileux
Sédhiou,Arachide,2000,24446,537.0,39667.0,7.63,Sableux
Sédhiou,Mais,2001,66187,537.0,38456.0,8.47,Sableux
Sédhiou,Mais,2001,66187,537.0,38456.0,9.63,Argileux
Sédhiou,Mais,2001,66187,537.0,38456.0,6.46,Limoneux
Sédhiou,Mais,2001,66187,537.0,38456.0,6.01,Sableux
Sédhiou,Mais,2001,66187,537.0,38456.0,7.76,Argileux
Sédhiou,Mais,2001,66187,537.0,38456.0,7.77,Sableux
Sédhiou,Pattate,2001,102703,537.0,38456.0,8.47,Argileux
Sédhiou,Pattate,2001,102703,537.0,38456.0,9.63,Sableux
Sédhiou,Pattate,2001,102703,537.0,38456.0,6.46,Sableux
Sédhiou,Pattate,2001,102703,537.0,38456.0,6.01,Limoneux
Sédhiou,Pattate,2001,102703,537.0,38456.0,7.76,Limoneux
Sédhiou,Pattate,2001,102703,537.0,38456.0,7.77,Sableux
Sédhiou,Mil,2001,15298,537.0,38456.0,8.47,Argileux
Sédhiou,Mil,2001,15298,537.0,38456.0,9.63,Argileux
Sédhiou,Mil,2001,15298,537.0,38456.0,6.46,Argileux
Sédhiou,Mil,2001,15298,537.0,38456.0,6.01,Limoneux
Sédhiou,Mil,2001,15298,537.0,38456.0,7.76,Limoneux
Sédhiou,Mil,2001,15298,537.0,38456.0,7.77,Sableux
Sédhiou,Arachide,2001,19452,537.0,38456.0,8.47,Sableux
Sédhiou,Arachide,2001,19452,537.0,38456.0,9.63,Limoneux
Sédhiou,Arachide,2001,19452,537.0,38456.0,6.46,Limoneux
Sédhiou,Arachide,2001,19452,537.0,38456.0,6.01,Argileux
Sédhiou,Arachide,2001,19452,537.0,38456.0,7.76,Sableux
Sédhiou,Arachide,2001,19452,537.0,38456.0,7.77,Argileux
Sédhiou,Mais,2002,70128,537.0,34226.0,8.18,Sableux
Sédhiou,Mais,2002,70128,537.0,34226.0,9.45,Limoneux
Sédhiou,Mais,2002,70128,537.0,34226.0,6.01,Limoneux
Sédhiou,Mais,2002,70128,537.0,34226.0,5.47,Limoneux
Sédhiou,Mais,2002,70128,537.0,34226.0,7.48,Limoneux
Sédhiou,Mais,2002,70128,537.0,34226.0,7.82,Limoneux
Sédhiou,Pattate,2002,111652,537.0,34226.0,8.18,Argileux
Sédhiou,Pattate,2002,111652,537.0,34226.0,9.45,Argileux
Sédhiou,Pattate,2002,111652,537.0,34226.0,6.01,Limoneux
Sédhiou,Pattate,2002,111652,537.0,34226.0,5.47,Limoneux
Sédhiou,Pattate,2002,111652,537.0,34226.0,7.48,Sableux
Sédhiou,Pattate,2002,111652,537.0,34226.0,7.82,Limoneux
Sédhiou,Mil,2002,22814,537.0,34226.0,8.18,Argileux
Sédhiou,Mil,2002,22814,537.0,34226.0,9.45,Sableux
Sédhiou,Mil,2002,22814,537.0,34226.0,6.01,Limoneux
Sédhiou,Mil,2002,22814,537.0,34226.0,5.47,Limoneux
Sédhiou,Mil,2002,22814,537.0,34226.0,7.48,Sableux
Sédhiou,Mil,2002,22814,537.0,34226.0,7.82,Limoneux
Sédhiou,Arachide,2002,18324,537.0,34226.0,8.18,Argileux
Sédhiou,Arachide,2002,18324,537.0,34226.0,9.45,Argileux
Sédhiou,Arachide,2002,18324,537.0,34226.0,6.01,Sableux
Sédhiou,Arachide,2002,18324,537.0,34226.0,5.47,Argileux
Sédhiou,Arachide,2002,18324,537.0,34226.0,7.48,Limoneux
Sédhiou,Arachide,2002,18324,537.0,34226.0,7.82,Argileux
Sédhiou,Mais,2004,82410,537.0,36138.0,7.02,Argileux
Sédhiou,Mais,2004,82410,537.0,36138.0,8.63,Sableux
Sédhiou,Mais,2004,82410,537.0,36138.0,4.91,Limoneux
Sédhiou,Mais,2004,82410,537.0,36138.0,4.46,Limoneux
Sédhiou,Mais,2004,82410,537.0,36138.0,6.4,Argileux
Sédhiou,Mais,2004,82410,537.0,36138.0,8.95,Argileux
Sédhiou,Pattate,2004,123630,537.0,36138.0,7.02,Limoneux
Sédhiou,Pattate,2004,123630,537.0,36138.0,8.63,Limoneux
Sédhiou,Pattate,2004,123630,537.0,36138.0,4.91,Sableux
Sédhiou,Pattate,2004,123630,537.0,36138.0,4.46,Argileux
Sédhiou,Pattate,2004,123630,537.0,36138.0,6.4,Limoneux
Sédhiou,Pattate,2004,123630,537.0,36138.0,8.95,Argileux
Sédhiou,Mil,2004,25939,537.0,36138.0,7.02,Sableux
Sédhiou,Mil,2004,25939,537.0,36138.0,8.63,Limoneux
Sédhiou,Mil,2004,25939,537.0,36138.0,4.91,Limoneux
Sédhiou,Mil,2004,25939,537.0,36138.0,4.46,Limoneux
Sédhiou,Mil,2004,25939,537.0,36138.0,6.4,Limoneux
Sédhiou,Mil,2004,25939,537.0,36138.0,8.95,Limoneux
Sédhiou,Arachide,2004,26409,537.0,36138.0,7.02,Limoneux
Sédhiou,Arachide,2004,26409,537.0,36138.0,8.63,Limoneux
Sédhiou,Arachide,2004,26409,537.0,36138.0,4.91,Sableux
Sédhiou,Arachide,2004,26409,537.0,36138.0,4.46,Argileux
Sédhiou,Arachide,2004,26409,537.0,36138.0,6.4,Argileux
Sédhiou,Arachide,2004,26409,537.0,36138.0,8.95,Limoneux
Sédhiou,Mais,2005,86035,537.0,36363.0,7.89,Sableux
Sédhiou,Mais,2005,86035,537.0,36363.0,9.05,Limoneux
Sédhiou,Mais,2005,86035,537.0,36363.0,5.95,Limoneux
Sédhiou,Mais,2005,86035,537.0,36363.0,5.53,Limoneux
Sédhiou,Mais,2005,86035,537.0,36363.0,7.22,Sableux
Sédhiou,Mais,2005,86035,537.0,36363.0,8.38,Sableux
Sédhiou,Pattate,2005,115053,537.0,36363.0,7.89,Argileux
Sédhiou,Pattate,2005,115053,537.0,36363.0,9.05,Argileux
Sédhiou,Pattate,2005,115053,537.0,36363.0,5.95,Limoneux
Sédhiou,Pattate,2005,115053,537.0,36363.0,5.53,Argileux
Sédhiou,Pattate,2005,115053,537.0,36363.0,7.22,Argileux
Sédhiou,Pattate,2005,115053,537.0,36363.0,8.38,Argileux
Sédhiou,Mil,2005,27082,537.0,36363.0,7.89,Sableux
Sédhiou,Mil,2005,27082,537.0,36363.0,9.05,Sableux
Sédhiou,Mil,2005,27082,537.0,36363.0,5.95,Argileux
Sédhiou,Mil,2005,27082,537.0,36363.0,5.53,Limoneux
Sédhiou,Mil,2005,27082,537.0,36363.0,7.22,Argileux
Sédhiou,Mil,2005,27082,537.0,36363.0,8.38,Argileux
Sédhiou,Arachide,2005,27381,537.0,36363.0,7.89,Argileux
Sédhiou,Arachide,2005,27381,537.0,36363.0,9.05,Limoneux
Sédhiou,Arachide,2005,27381,537.0,36363.0,5.95,Sableux
Sédhiou,Arachide,2005,27381,537.0,36363.0,5.53,Argileux
Sédhiou,Arachide,2005,27381,537.0,36363.0,7.22,Argileux
Sédhiou,Arachide,2005,27381,537.0,36363.0,8.38,Sableux
Sédhiou,Mais,2006,84737,537.0,36572.75,8.66,Argileux
Sédhiou,Mais,2006,84737,537.0,36572.75,9.83,Argileux
Sédhiou,Mais,2006,84737,537.0,36572.75,6.95,Limoneux
Sédhiou,Mais,2006,84737,537.0,36572.75,6.3,Argileux
Sédhiou,Mais,2006,84737,537.0,36572.75,7.85,Limoneux
Sédhiou,Mais,2006,84737,537.0,36572.75,8.31,Limoneux
Sédhiou,Pattate,2006,130482,537.0,36572.75,8.66,Limoneux
Sédhiou,Pattate,2006,130482,537.0,36572.75,9.83,Sableux
Sédhiou,Pattate,2006,130482,537.0,36572.75,6.95,Sableux
Sédhiou,Pattate,2006,130482,537.0,36572.75,6.3,Sableux
Sédhiou,Pattate,2006,130482,537.0,36572.75,7.85,Argileux
Sédhiou,Pattate,2006,130482,537.0,36572.75,8.31,Argileux
Sédhiou,Mil,2006,28850,537.0,36572.75,8.66,Argileux
Sédhiou,Mil,2006,28850,537.0,36572.75,9.83,Sableux
Sédhiou,Mil,2006,28850,537.0,36572.75,6.95,Limoneux
Sédhiou,Mil,2006,28850,537.0,36572.75,6.3,Sableux
Sédhiou,Mil,2006,28850,537.0,36572.75,7.85,Limoneux
Sédhiou,Mil,2006,28850,537.0,36572.75,8.31,Argileux
Sédhiou,Arachide,2006,26096,537.0,36572.75,8.66,Sableux
Sédhiou,Arachide,2006,26096,537.0,36572.75,9.83,Argileux
Sédhiou,Arachide,2006,26096,537.0,36572.75,6.95,Argileux
Sédhiou,Arachide,2006,26096,537.0,36572.75,6.3,Argileux
Sédhiou,Arachide,2006,26096,537.0,36572.75,7.85,Argileux
Sédhiou,Arachide,2006,26096,537.0,36572.75,8.31,Limoneux
Sédhiou,Mais,2007,85108,537.0,45140.03,7.42,Limoneux
Sédhiou,Mais,2007,85108,537.0,45140.03,9.14,Sableux
Sédhiou,Mais,2007,85108,537.0,45140.03,5.25,Limoneux
Sédhiou,Mais,2007,85108,537.0,45140.03,4.96,Sableux
Sédhiou,Mais,2007,85108,537.0,45140.03,7.07,Limoneux
Sédhiou,Mais,2007,85108,537.0,45140.03,7.72,Sableux
Sédhiou,Pattate,2007,126498,537.0,45140.03,7.42,Argileux
Sédhiou,Pattate,2007,126498,537.0,45140.03,9.14,Argileux
Sédhiou,Pattate,2007,126498,537.0,45140.03,5.25,Sableux
Sédhiou,Pattate,2007,126498,537.0,45140.03,4.96,Sableux
Sédhiou,Pattate,2007,126498,537.0,45140.03,7.07,Argileux
Sédhiou,Pattate,2007,126498,537.0,45140.03,7.72,Sableux
Sédhiou,Mil,2007,23010,537.0,45140.03,7.42,Limoneux
Sédhiou,Mil,2007,23010,537.0,45140.03,9.14,Argileux
Sédhiou,Mil,2007,23010,537.0,45140.03,5.25,Limoneux
Sédhiou,Mil,2007,23010,537.0,45140.03,4.96,Argileux
Sédhiou,Mil,2007,23010,537.0,45140.03,7.07,Sableux
Sédhiou,Mil,2007,23010,537.0,45140.03,7.72,Sableux
Sédhiou,Arachide,2007,23317,537.0,45140.03,7.42,Sableux
Sédhiou,Arachide,2007,23317,537.0,45140.03,9.14,Argileux
Sédhiou,Arachide,2007,23317,537.0,45140.03,5.25,Sableux
Sédhiou,Arachide,2007,23317,537.0,45140.03,4.96,Argileux
Sédhiou,Arachide,2007,23317,537.0,45140.03,7.07,Argileux
Sédhiou,Arachide,2007,23317,537.0,45140.03,7.72,Argileux
Sédhiou,Mais,2008,90623,537.0,53707.3,7.5,Sableux
Sédhiou,Mais,2008,90623,537.0,53707.3,8.61,Argileux
Sédhiou,Mais,2008,90623,537.0,53707.3,5.62,Argileux
Sédhiou,Mais,2008,90623,537.0,53707.3,5.01,Limoneux
Sédhiou,Mais,2008,90623,537.0,53707.3,6.58,Sableux
Sédhiou,Mais,2008,90623,537.0,53707.3,7.3,Sableux
Sédhiou,Pattate,2008,126065,537.0,53707.3,7.5,Sableux
Sédhiou,Pattate,2008,126065,537.0,53707.3,8.61,Limoneux
Sédhiou,Pattate,2008,126065,537.0,53707.3,5.62,Sableux
Sédhiou,Pattate,2008,126065,537.0,53707.3,5.01,Limoneux
Sédhiou,Pattate,2008,126065,537.0,53707.3,6.58,Limoneux
Sédhiou,Pattate,2008,126065,537.0,53707.3,7.3,Argileux
Sédhiou,Mil,2008,27906,537.0,53707.3,7.5,Sableux
Sédhiou,Mil,2008,27906,537.0,53707.3,8.61,Argileux
Sédhiou,Mil,2008,27906,537.0,53707.3,5.62,Limoneux
Sédhiou,Mil,2008,27906,537.0,53707.3,5.01,Limoneux
Sédhiou,Mil,2008,27906,537.0,53707.3,6.58,Argileux
Sédhiou,Mil,2008,27906,537.0,53707.3,7.3,Sableux
Sédhiou,Arachide,2008,28575,537.0,53707.3,7.5,Argileux
Sédhiou,Arachide,2008,28575,537.0,53707.3,8.61,Limoneux
Sédhiou,Arachide,2008,28575,537.0,53707.3,5.62,Argileux
Sédhiou,Arachide,2008,28575,537.0,53707.3,5.01,Sableux
Sédhiou,Arachide,2008,28575,537.0,53707.3,6.58,Sableux
Sédhiou,Arachide,2008,28575,537.0,53707.3,7.3,Sableux
Sédhiou,Mais,2009,83723,537.0,54529.4,7.12,Argileux
Sédhiou,Mais,2009,83723,537.0,54529.4,8.38,Sableux
Sédhiou,Mais,2009,83723,537.0,54529.4,5.27,Limoneux
Sédhiou,Mais,2009,83723,537.0,54529.4,4.71,Limoneux
Sédhiou,Mais,2009,83723,537.0,54529.4,6.28,Argileux
Sédhiou,Mais,2009,83723,537.0,54529.4,7.8,Sableux
Sédhiou,Pattate,2009,127453,537.0,54529.4,7.12,Argileux
Sédhiou,Pattate,2009,127453,537.0,54529.4,8.38,Sableux
Sédhiou,Pattate,2009,127453,537.0,54529.4,5.27,Limoneux
Sédhiou,Pattate,2009,127453,537.0,54529.4,4.71,Sableux
Sédhiou,Pattate,2009,127453,537.0,54529.4,6.28,Argileux
Sédhiou,Pattate,2009,127453,537.0,54529.4,7.8,Limoneux
Sédhiou,Mil,2009,25371,537.0,54529.4,7.12,Sableux
Sédhiou,Mil,2009,25371,537.0,54529.4,8.38,Limoneux
Sédhiou,Mil,2009,25371,537.0,54529.4,5.27,Argileux
Sédhiou,Mil,2009,25371,537.0,54529.4,4.71,Argileux
Sédhiou,Mil,2009,25371,537.0,54529.4,6.28,Limoneux
Sédhiou,Mil,2009,25371,537.0,54529.4,7.8,Argileux
Sédhiou,Arachide,2009,27897,537.0,54529.4,7.12,Argileux
Sédhiou,Arachide,2009,27897,537.0,54529.4,8.38,Sableux
Sédhiou,Arachide,2009,27897,537.0,54529.4,5.27,Sableux
Sédhiou,Arachide,2009,27897,537.0,54529.4,4.71,Sableux
Sédhiou,Arachide,2009,27897,537.0,54529.4,6.28,Sableux
Sédhiou,Arachide,2009,27897,537.0,54529.4,7.8,Argileux
Sédhiou,Mais,2010,97385,537.0,61050.0,8.64,Limoneux
Sédhiou,Mais,2010,97385,537.0,61050.0,9.47,Sableux
Sédhiou,Mais,2010,97385,537.0,61050.0,7.11,Argileux
Sédhiou,Mais,2010,97385,537.0,61050.0,6.73,Limoneux
Sédhiou,Mais,2010,97385,537.0,61050.0,7.77,Sableux
Sédhiou,Mais,2010,97385,537.0,61050.0,8.33,Limoneux
Sédhiou,Pattate,2010,128373,537.0,61050.0,8.64,Sableux
Sédhiou,Pattate,2010,128373,537.0,61050.0,9.47,Sableux
Sédhiou,Pattate,2010,128373,537.0,61050.0,7.11,Limoneux
Sédhiou,Pattate,2010,128373,537.0,61050.0,6.73,Sableux
Sédhiou,Pattate,2010,128373,537.0,61050.0,7.77,Limoneux
Sédhiou,Pattate,2010,128373,537.0,61050.0,8.33,Sableux
Sédhiou,Mil,2010,29515,537.0,61050.0,8.64,Argileux
Sédhiou,Mil,2010,29515,537.0,61050.0,9.47,Sableux
Sédhiou,Mil,2010,29515,537.0,61050.0,7.11,Limoneux
Sédhiou,Mil,2010,29515,537.0,61050.0,6.73,Sableux
Sédhiou,Mil,2010,29515,537.0,61050.0,7.77,Argileux
Sédhiou,Mil,2010,29515,537.0,61050.0,8.33,Argileux
Sédhiou,Arachide,2010,28085,537.0,61050.0,8.64,Sableux
Sédhiou,Arachide,2010,28085,537.0,61050.0,9.47,Sableux
Sédhiou,Arachide,2010,28085,537.0,61050.0,7.11,Sableux
Sédhiou,Arachide,2010,28085,537.0,61050.0,6.73,Limoneux
Sédhiou,Arachide,2010,28085,537.0,61050.0,7.77,Sableux
Sédhiou,Arachide,2010,28085,537.0,61050.0,8.33,Limoneux
Sédhiou,Mais,2011,88946,537.0,62107.2,8.34,Limoneux
Sédhiou,Mais,2011,88946,537.0,62107.2,9.32,Limoneux
Sédhiou,Mais,2011,88946,537.0,62107.2,6.52,Limoneux
Sédhiou,Mais,2011,88946,537.0,62107.2,6.14,Sableux
Sédhiou,Mais,2011,88946,537.0,62107.2,7.3,Argileux
Sédhiou,Mais,2011,88946,537.0,62107.2,7.21,Limoneux
Sédhiou,Pattate,2011,120376,537.0,62107.2,8.34,Limoneux
Sédhiou,Pattate,2011,120376,537.0,62107.2,9.32,Limoneux
Sédhiou,Pattate,2011,120376,537.0,62107.2,6.52,Limoneux
Sédhiou,Pattate,2011,120376,537.0,62107.2,6.14,Limoneux
Sédhiou,Pattate,2011,120376,537.0,62107.2,7.3,Argileux
Sédhiou,Pattate,2011,120376,537.0,62107.2,7.21,Argileux
Sédhiou,Mil,2011,28738,537.0,62107.2,8.34,Limoneux
Sédhiou,Mil,2011,28738,537.0,62107.2,9.32,Limoneux
Sédhiou,Mil,2011,28738,537.0,62107.2,6.52,Sableux
Sédhiou,Mil,2011,28738,537.0,62107.2,6.14,Limoneux
Sédhiou,Mil,2011,28738,537.0,62107.2,7.3,Limoneux
Sédhiou,Mil,2011,28738,537.0,62107.2,7.21,Sableux
Sédhiou,Arachide,2011,29568,537.0,62107.2,8.34,Argileux
Sédhiou,Arachide,2011,29568,537.0,62107.2,9.32,Argileux
Sédhiou,Arachide,2011,29568,537.0,62107.2,6.52,Limoneux
Sédhiou,Arachide,2011,29568,537.0,62107.2,6.14,Limoneux
Sédhiou,Arachide,2011,29568,537.0,62107.2,7.3,Argileux
Sédhiou,Arachide,2011,29568,537.0,62107.2,7.21,Limoneux
Sédhiou,Mais,2012,92109,537.0,73508.9,9.24,Sableux
Sédhiou,Mais,2012,92109,537.0,73508.9,10.51,Argileux
Sédhiou,Mais,2012,92109,537.0,73508.9,7.09,Argileux
Sédhiou,Mais,2012,92109,537.0,73508.9,6.59,Sableux
Sédhiou,Mais,2012,92109,537.0,73508.9,8.66,Limoneux
Sédhiou,Mais,2012,92109,537.0,73508.9,7.85,Sableux
Sédhiou,Pattate,2012,124735,537.0,73508.9,9.24,Sableux
Sédhiou,Pattate,2012,124735,537.0,73508.9,10.51,Sableux
Sédhiou,Pattate,2012,124735,537.0,73508.9,7.09,Argileux
Sédhiou,Pattate,2012,124735,537.0,73508.9,6.59,Argileux
Sédhiou,Pattate,2012,124735,537.0,73508.9,8.66,Argileux
Sédhiou,Pattate,2012,124735,537.0,73508.9,7.85,Sableux
Sédhiou,Mil,2012,30294,537.0,73508.9,9.24,Argileux
Sédhiou,Mil,2012,30294,537.0,73508.9,10.51,Argileux
Sédhiou,Mil,2012,30294,537.0,73508.9,7.09,Limoneux
Sédhiou,Mil,2012,30294,537.0,73508.9,6.59,Sableux
Sédhiou,Mil,2012,30294,537.0,73508.9,8.66,Argileux
Sédhiou,Mil,2012,30294,537.0,73508.9,7.85,Limoneux
Sédhiou,Arachide,2012,28645,537.0,73508.9,9.24,Argileux
Sédhiou,Arachide,2012,28645,537.0,73508.9,10.51,Sableux
Sédhiou,Arachide,2012,28645,537.0,73508.9,7.09,Argileux
Sédhiou,Arachide,2012,28645,537.0,73508.9,6.59,Argileux
Sédhiou,Arachide,2012,28645,537.0,73508.9,8.66,Argileux
Sédhiou,Arachide,2012,28645,537.0,73508.9,7.85,Sableux
Sédhiou,Mais,2013,95878,537.0,81659.8,9.19,Sableux
Sédhiou,Mais,2013,95878,537.0,81659.8,10.11,Sableux
Sédhiou,Mais,2013,95878,537.0,81659.8,7.86,Sableux
Sédhiou,Mais,2013,95878,537.0,81659.8,7.08,Sableux
Sédhiou,Mais,2013,95878,537.0,81659.8,8.46,Argileux
Sédhiou,Mais,2013,95878,537.0,81659.8,9.85,Limoneux
Sédhiou,Pattate,2013,132270,537.0,81659.8,9.19,Sableux
Sédhiou,Pattate,2013,132270,537.0,81659.8,10.11,Sableux
Sédhiou,Pattate,2013,132270,537.0,81659.8,7.86,Sableux
Sédhiou,Pattate,2013,132270,537.0,81659.8,7.08,Sableux
Sédhiou,Pattate,2013,132270,537.0,81659.8,8.46,Limoneux
Sédhiou,Pattate,2013,132270,537.0,81659.8,9.85,Sableux
Sédhiou,Mil,2013,28810,537.0,81659.8,9.19,Argileux
Sédhiou,Mil,2013,28810,537.0,81659.8,10.11,Sableux
Sédhiou,Mil,2013,28810,537.0,81659.8,7.86,Limoneux
Sédhiou,Mil,2013,28810,537.0,81659.8,7.08,Limoneux
Sédhiou,Mil,2013,28810,537.0,81659.8,8.46,Sableux
Sédhiou,Mil,2013,28810,537.0,81659.8,9.85,Sableux
Sédhiou,Arachide,2013,35943,537.0,81659.8,9.19,Argileux
Sédhiou,Arachide,2013,35943,537.0,81659.8,10.11,Argileux
Sédhiou,Arachide,2013,35943,537.0,81659.8,7.86,Limoneux
Sédhiou,Arachide,2013,35943,537.0,81659.8,7.08,Sableux
Sédhiou,Arachide,2013,35943,537.0,81659.8,8.46,Sableux
Sédhiou,Arachide,2013,35943,537.0,81659.8,9.85,Sableux
Tambacounda,Fonio,1990,28432,1342.0,0.04,25.42,Sableux
Tambacounda,Mais,1990,7324,1342.0,0.04,25.42,Sableux
Tambacounda,Niebe,1990,26154,1342.0,0.04,25.42,Limoneux
Tambacounda,Pattate,1990,24509,1342.0,0.04,25.42,Limoneux
Tambacounda,Rice,1990,16729,1342.0,0.04,25.42,Sableux
Tambacounda,Sorgho,1990,7772,1342.0,0.04,25.42,Sableux
Tambacounda,Bissap,1990,65714,1342.0,0.04,25.42,Limoneux
Tambacounda,Fonio,1991,33604,1342.0,0.04,25.45,Sableux
Tambacounda,Mais,1991,8149,1342.0,0.04,25.45,Sableux
Tambacounda,Niebe,1991,26576,1342.0,0.04,25.45,Sableux
Tambacounda,Pattate,1991,25714,1342.0,0.04,25.45,Limoneux
Tambacounda,Rice,1991,13375,1342.0,0.04,25.45,Limoneux
Tambacounda,Sorgho,1991,10088,1342.0,0.04,25.45,Limoneux
Tambacounda,Bissap,1991,66582,1342.0,0.04,25.45,Limoneux
Tambacounda,Fonio,1992,34473,1342.0,0.04,24.81,Argileux
Tambacounda,Mais,1992,9038,1342.0,0.04,24.81,Argileux
Tambacounda,Niebe,1992,26667,1342.0,0.04,24.81,Argileux
Tambacounda,Pattate,1992,25813,1342.0,0.04,24.81,Sableux
Tambacounda,Rice,1992,14516,1342.0,0.04,24.81,Limoneux
Tambacounda,Sorgho,1992,12618,1342.0,0.04,24.81,Limoneux
Tambacounda,Bissap,1992,68421,1342.0,0.04,24.81,Limoneux
Tambacounda,Fonio,1993,34472,1342.0,0.25,25.14,Sableux
Tambacounda,Mais,1993,9038,1342.0,0.25,25.14,Argileux
Tambacounda,Niebe,1993,26987,1342.0,0.25,25.14,Sableux
Tambacounda,Pattate,1993,25833,1342.0,0.25,25.14,Sableux
Tambacounda,Rice,1993,14514,1342.0,0.25,25.14,Argileux
Tambacounda,Sorgho,1993,11576,1342.0,0.25,25.14,Limoneux
Tambacounda,Bissap,1993,67058,1342.0,0.25,25.14,Argileux
